cause,icd_code,year,sex,deaths,population,crude_rate_per_100k
Persistent delusional disorders (F22),F22,2019,female,1,25334826,0.003947135851653373
Persistent delusional disorders (F22),F22,2019,persons,1,25334826,0.003947135851653373
Persistent delusional disorders (F22),F22,2020,male,0,25649248,0
Persistent delusional disorders (F22),F22,2020,female,1,25649248,0.0038987497801105126
Persistent delusional disorders (F22),F22,2020,persons,1,25649248,0.0038987497801105126
Persistent delusional disorders (F22),F22,2021,male,2,25685412,0.0077865210026609654
Persistent delusional disorders (F22),F22,2021,female,0,25685412,0
Persistent delusional disorders (F22),F22,2021,persons,2,25685412,0.0077865210026609654
Persistent delusional disorders (F22),F22,2022,male,0,26018721,0
Persistent delusional disorders (F22),F22,2022,female,4,26018721,0.01537354584032013
Persistent delusional disorders (F22),F22,2022,persons,4,26018721,0.01537354584032013
Persistent delusional disorders (F22),F22,2023,male,2,26659922,0.007501897417404297
Persistent delusional disorders (F22),F22,2023,female,1,26659922,0.0037509487087021487
Persistent delusional disorders (F22),F22,2023,persons,3,26659922,0.011252846126106445
Persistent delusional disorders (F22),F22,2024,male,0,27194286,0
Persistent delusional disorders (F22),F22,2024,female,1,27194286,0.003677243079667545
Persistent delusional disorders (F22),F22,2024,persons,1,27194286,0.003677243079667545
Acute and transient psychotic disorders (F23),F23,2014,male,1,23475686,0.004259726425033969
Acute and transient psychotic disorders (F23),F23,2014,female,0,23475686,0
Acute and transient psychotic disorders (F23),F23,2014,persons,1,23475686,0.004259726425033969
Acute and transient psychotic disorders (F23),F23,2015,male,0,23815995,0
Acute and transient psychotic disorders (F23),F23,2015,female,0,23815995,0
Acute and transient psychotic disorders (F23),F23,2015,persons,0,23815995,0
Acute and transient psychotic disorders (F23),F23,2016,male,0,24190907,0
Acute and transient psychotic disorders (F23),F23,2016,female,0,24190907,0
Acute and transient psychotic disorders (F23),F23,2016,persons,0,24190907,0
Acute and transient psychotic disorders (F23),F23,2017,male,0,24592588,0
Acute and transient psychotic disorders (F23),F23,2017,female,0,24592588,0
Acute and transient psychotic disorders (F23),F23,2017,persons,0,24592588,0
Acute and transient psychotic disorders (F23),F23,2018,male,0,24963258,0
Acute and transient psychotic disorders (F23),F23,2018,female,0,24963258,0
Acute and transient psychotic disorders (F23),F23,2018,persons,0,24963258,0
Acute and transient psychotic disorders (F23),F23,2019,male,0,25334826,0
Acute and transient psychotic disorders (F23),F23,2019,female,0,25334826,0
Acute and transient psychotic disorders (F23),F23,2019,persons,0,25334826,0
Acute and transient psychotic disorders (F23),F23,2020,male,0,25649248,0
Acute and transient psychotic disorders (F23),F23,2020,female,0,25649248,0
Acute and transient psychotic disorders (F23),F23,2020,persons,0,25649248,0
Acute and transient psychotic disorders (F23),F23,2021,male,0,25685412,0
Acute and transient psychotic disorders (F23),F23,2021,female,0,25685412,0
Acute and transient psychotic disorders (F23),F23,2021,persons,0,25685412,0
Acute and transient psychotic disorders (F23),F23,2022,male,0,26018721,0
Acute and transient psychotic disorders (F23),F23,2022,female,0,26018721,0
Acute and transient psychotic disorders (F23),F23,2022,persons,0,26018721,0
Acute and transient psychotic disorders (F23),F23,2023,male,0,26659922,0
Acute and transient psychotic disorders (F23),F23,2023,female,0,26659922,0
Acute and transient psychotic disorders (F23),F23,2023,persons,0,26659922,0
Acute and transient psychotic disorders (F23),F23,2024,male,0,27194286,0
Acute and transient psychotic disorders (F23),F23,2024,female,0,27194286,0
Acute and transient psychotic disorders (F23),F23,2024,persons,0,27194286,0
Induced delusional disorder (F24),F24,2014,male,0,23475686,0
Induced delusional disorder (F24),F24,2014,female,0,23475686,0
Induced delusional disorder (F24),F24,2014,persons,0,23475686,0
Induced delusional disorder (F24),F24,2015,male,0,23815995,0
Induced delusional disorder (F24),F24,2015,female,0,23815995,0
Induced delusional disorder (F24),F24,2015,persons,0,23815995,0
Induced delusional disorder (F24),F24,2016,male,0,24190907,0
Induced delusional disorder (F24),F24,2016,female,0,24190907,0
Induced delusional disorder (F24),F24,2016,persons,0,24190907,0
Induced delusional disorder (F24),F24,2017,male,0,24592588,0
Induced delusional disorder (F24),F24,2017,female,0,24592588,0
Induced delusional disorder (F24),F24,2017,persons,0,24592588,0
Induced delusional disorder (F24),F24,2018,male,0,24963258,0
Induced delusional disorder (F24),F24,2018,female,0,24963258,0
Induced delusional disorder (F24),F24,2018,persons,0,24963258,0
Induced delusional disorder (F24),F24,2019,male,0,25334826,0
Induced delusional disorder (F24),F24,2019,female,0,25334826,0
Induced delusional disorder (F24),F24,2019,persons,0,25334826,0
Induced delusional disorder (F24),F24,2020,male,0,25649248,0
Induced delusional disorder (F24),F24,2020,female,0,25649248,0
Induced delusional disorder (F24),F24,2020,persons,0,25649248,0
Induced delusional disorder (F24),F24,2021,male,0,25685412,0
Induced delusional disorder (F24),F24,2021,female,0,25685412,0
Induced delusional disorder (F24),F24,2021,persons,0,25685412,0
Induced delusional disorder (F24),F24,2022,male,0,26018721,0
Induced delusional disorder (F24),F24,2022,female,0,26018721,0
Induced delusional disorder (F24),F24,2022,persons,0,26018721,0
Induced delusional disorder (F24),F24,2023,male,0,26659922,0
Induced delusional disorder (F24),F24,2023,female,0,26659922,0
Induced delusional disorder (F24),F24,2023,persons,0,26659922,0
Induced delusional disorder (F24),F24,2024,male,0,27194286,0
Induced delusional disorder (F24),F24,2024,female,0,27194286,0
Induced delusional disorder (F24),F24,2024,persons,0,27194286,0
Schizoaffective disorders (F25),F25,2014,male,0,23475686,0
Schizoaffective disorders (F25),F25,2014,female,0,23475686,0
Schizoaffective disorders (F25),F25,2014,persons,0,23475686,0
Schizoaffective disorders (F25),F25,2015,male,2,23815995,0.008397717584337754
Schizoaffective disorders (F25),F25,2015,female,3,23815995,0.01259657637650663
Schizoaffective disorders (F25),F25,2015,persons,5,23815995,0.02099429396084438
Schizoaffective disorders (F25),F25,2016,male,3,24190907,0.012401353946753629
Schizoaffective disorders (F25),F25,2016,female,4,24190907,0.016535138595671506
Schizoaffective disorders (F25),F25,2016,persons,7,24190907,0.028936492542425134
Schizoaffective disorders (F25),F25,2017,male,0,24592588,0
Schizoaffective disorders (F25),F25,2017,female,5,24592588,0.02033132909801929
Schizoaffective disorders (F25),F25,2017,persons,5,24592588,0.02033132909801929
Schizoaffective disorders (F25),F25,2018,male,1,24963258,0.004005887372553695
Schizoaffective disorders (F25),F25,2018,female,3,24963258,0.012017662117661084
Schizoaffective disorders (F25),F25,2018,persons,4,24963258,0.01602354949021478
Schizoaffective disorders (F25),F25,2019,male,2,25334826,0.007894271703306746
Schizoaffective disorders (F25),F25,2019,female,4,25334826,0.01578854340661349
Schizoaffective disorders (F25),F25,2019,persons,6,25334826,0.023682815109920232
Schizoaffective disorders (F25),F25,2020,male,2,25649248,0.007797499560221025
Schizoaffective disorders (F25),F25,2020,female,2,25649248,0.007797499560221025
Schizoaffective disorders (F25),F25,2020,persons,4,25649248,0.01559499912044205
Schizoaffective disorders (F25),F25,2021,male,4,25685412,0.015573042005321931
Schizoaffective disorders (F25),F25,2021,female,5,25685412,0.019466302506652416
Schizoaffective disorders (F25),F25,2021,persons,9,25685412,0.035039344511974345
Schizoaffective disorders (F25),F25,2022,male,3,26018721,0.011530159380240096
Schizoaffective disorders (F25),F25,2022,female,4,26018721,0.01537354584032013
Schizoaffective disorders (F25),F25,2022,persons,7,26018721,0.026903705220560223
Schizoaffective disorders (F25),F25,2023,male,3,26659922,0.011252846126106445
Schizoaffective disorders (F25),F25,2023,female,4,26659922,0.015003794834808595
Schizoaffective disorders (F25),F25,2023,persons,7,26659922,0.02625664096091504
Schizoaffective disorders (F25),F25,2024,male,3,27194286,0.011031729239002634
Schizoaffective disorders (F25),F25,2024,female,6,27194286,0.02206345847800527
Schizoaffective disorders (F25),F25,2024,persons,9,27194286,0.0330951877170079
Other nonorganic psychotic disorders (F28),F28,2014,male,0,23475686,0
Other nonorganic psychotic disorders (F28),F28,2014,female,0,23475686,0
Other nonorganic psychotic disorders (F28),F28,2014,persons,0,23475686,0
Other nonorganic psychotic disorders (F28),F28,2015,male,0,23815995,0
Other nonorganic psychotic disorders (F28),F28,2015,female,0,23815995,0
Other nonorganic psychotic disorders (F28),F28,2015,persons,0,23815995,0
Other nonorganic psychotic disorders (F28),F28,2016,male,0,24190907,0
Other nonorganic psychotic disorders (F28),F28,2016,female,0,24190907,0
Other nonorganic psychotic disorders (F28),F28,2016,persons,0,24190907,0
Other nonorganic psychotic disorders (F28),F28,2017,male,0,24592588,0
Other nonorganic psychotic disorders (F28),F28,2017,female,0,24592588,0
Other nonorganic psychotic disorders (F28),F28,2017,persons,0,24592588,0
Other nonorganic psychotic disorders (F28),F28,2018,male,0,24963258,0
Other nonorganic psychotic disorders (F28),F28,2018,female,0,24963258,0
Other nonorganic psychotic disorders (F28),F28,2018,persons,0,24963258,0
Other nonorganic psychotic disorders (F28),F28,2019,male,0,25334826,0
Other nonorganic psychotic disorders (F28),F28,2019,female,0,25334826,0
Other nonorganic psychotic disorders (F28),F28,2019,persons,0,25334826,0
Other nonorganic psychotic disorders (F28),F28,2020,male,0,25649248,0
Other nonorganic psychotic disorders (F28),F28,2020,female,0,25649248,0
Other nonorganic psychotic disorders (F28),F28,2020,persons,0,25649248,0
Other nonorganic psychotic disorders (F28),F28,2021,male,0,25685412,0
Other nonorganic psychotic disorders (F28),F28,2021,female,0,25685412,0
Other nonorganic psychotic disorders (F28),F28,2021,persons,0,25685412,0
Other nonorganic psychotic disorders (F28),F28,2022,male,0,26018721,0
Other nonorganic psychotic disorders (F28),F28,2022,female,0,26018721,0
Other nonorganic psychotic disorders (F28),F28,2022,persons,0,26018721,0
Other nonorganic psychotic disorders (F28),F28,2023,male,0,26659922,0
Other nonorganic psychotic disorders (F28),F28,2023,female,0,26659922,0
Other nonorganic psychotic disorders (F28),F28,2023,persons,0,26659922,0
Other nonorganic psychotic disorders (F28),F28,2024,male,0,27194286,0
Other nonorganic psychotic disorders (F28),F28,2024,female,0,27194286,0
Other nonorganic psychotic disorders (F28),F28,2024,persons,0,27194286,0
Unspecified nonorganic psychosis (F29),F29,2014,male,2,23475686,0.008519452850067938
Unspecified nonorganic psychosis (F29),F29,2014,female,1,23475686,0.004259726425033969
Unspecified nonorganic psychosis (F29),F29,2014,persons,3,23475686,0.012779179275101908
Unspecified nonorganic psychosis (F29),F29,2015,male,0,23815995,0
Unspecified nonorganic psychosis (F29),F29,2015,female,0,23815995,0
Unspecified nonorganic psychosis (F29),F29,2015,persons,0,23815995,0
Unspecified nonorganic psychosis (F29),F29,2016,male,2,24190907,0.008267569297835753
Unspecified nonorganic psychosis (F29),F29,2016,female,1,24190907,0.004133784648917877
Unspecified nonorganic psychosis (F29),F29,2016,persons,3,24190907,0.012401353946753629
Unspecified nonorganic psychosis (F29),F29,2017,male,1,24592588,0.004066265819603857
Unspecified nonorganic psychosis (F29),F29,2017,female,1,24592588,0.004066265819603857
Unspecified nonorganic psychosis (F29),F29,2017,persons,2,24592588,0.008132531639207715
Unspecified nonorganic psychosis (F29),F29,2018,male,0,24963258,0
Unspecified nonorganic psychosis (F29),F29,2018,female,0,24963258,0
Unspecified nonorganic psychosis (F29),F29,2018,persons,0,24963258,0
Unspecified nonorganic psychosis (F29),F29,2019,male,1,25334826,0.003947135851653373
Unspecified nonorganic psychosis (F29),F29,2019,female,1,25334826,0.003947135851653373
Unspecified nonorganic psychosis (F29),F29,2019,persons,2,25334826,0.007894271703306746
Unspecified nonorganic psychosis (F29),F29,2020,male,0,25649248,0
Unspecified nonorganic psychosis (F29),F29,2020,female,1,25649248,0.0038987497801105126
Unspecified nonorganic psychosis (F29),F29,2020,persons,1,25649248,0.0038987497801105126
Unspecified nonorganic psychosis (F29),F29,2021,male,0,25685412,0
Unspecified nonorganic psychosis (F29),F29,2021,female,1,25685412,0.0038932605013304827
Unspecified nonorganic psychosis (F29),F29,2021,persons,1,25685412,0.0038932605013304827
